DateTime,solar_power,wind_power,output_power
2020-10-04,3.458356990619192,43.95846,47.416816990619196
2020-10-05,2.570579491896474,45.318000000000005,47.88857949189648
2020-10-06,1.5091885413091686,43.0521,44.561288541309175
2020-10-07,4.567685915755713,45.318000000000005,49.885685915755715
2020-10-08,2.5909889477488344,46.226000000000006,48.81698894774884
2020-10-09,4.593239952853759,46.226000000000006,50.81923995285376
2020-10-10,2.5930467802471084,46.226000000000006,48.81904678024711
2020-10-11,1.5875906009184089,46.226000000000006,47.81359060091842
